square_feet,house_price
408.78,68812.76
2626.51,448156.65
1277.57,198799.22
1750.84,348825.43
2942.86,487775.78
2406.59,389812.61
1727.16,348110.11
1002.68,169432.31
2219.74,355970.02
1549.72,222552.41
3686.54,659856.41
2323.65,467128.23
3517.47,506346.62
1804.65,292942.52
3378.77,559740.83
603.53,126081.38
1473.23,269970.73
681.43,148874.38
513.94,138327.18
3707.9,564345.64
2980.73,504796.94
2650.4,404865.35
2316.97,382478.35
2450.39,352861.77
2699.29,439319.15
3375.69,532367.73
2548.8,467934.27
3094.89,511835.09
1411.52,265655.31
3916.34,636450.39
514.83,68516.13
1791.68,250938.3
3575.38,572642.85
1049.88,215908.68
908.82,179383.69
1715.55,278319.45
1941.5,332884.47
3760.22,599706.09
3410.03,594261.75
2070.72,386169.77
3902.71,610772.11
2712.2,454905.21
3545.17,593576.57
1285.81,256216.93
2160.27,433205.85
506.98,125272.25
431.97,146538.23
2939.63,444891.58
825.86,155303.57
2372.11,327088.79
2905.63,491824.91
516.04,145265.53
2015.47,262684.23
2862.95,486844.47
3603.03,616444.94
1477.23,289307.17
3907.18,582818.18
3440.35,598679.42
2742.29,461703.13
1810.93,341767.36
2960.0,488990.46
3338.3,566630.38
1491.88,309787.06
3974.19,636973.57
3671.03,612971.87
2147.81,416836.29
3002.19,494997.49
2286.43,351964.19
3139.35,548415.26
3377.14,616671.21
483.6,157876.05
684.88,173054.38
1611.28,214202.96
3703.41,577841.8
1833.78,305092.56
3595.04,591184.83
2064.76,419350.26
1439.87,231187.84
3642.32,693237.57
2418.41,398580.88
1697.74,278978.98
559.87,157475.9
799.36,196705.75
901.52,204405.94
1713.41,281183.24
2586.4,457002.72
1507.32,242470.18
635.9,122918.93
1353.31,249983.02
1871.25,302517.2
3972.17,693052.95
1814.75,302512.58
721.1,151859.26
2492.01,390829.71
3710.7,651797.2
3232.1,507397.54
3410.39,609581.66
3741.63,657949.26
2691.56,436583.59
3981.72,648590.61
519.81,114898.12
3405.42,583748.55
3485.24,564535.08
3700.12,586857.55
2121.41,369855.81
3235.92,470233.18
1102.29,213029.18
2571.27,460282.26
1691.12,308287.08
2546.23,467840.84
2832.02,460027.65
1649.45,282146.93
1178.46,192252.14
1558.08,270406.94
2790.25,545110.85
2836.75,486308.9
3068.74,486688.45
855.53,148872.29
3346.66,485287.41
2877.33,448893.38
509.82,147387.83
1608.15,277113.38
2080.16,328104.03
1698.22,276326.82
822.7,192313.78
1146.45,219469.6
488.42,106051.34
735.08,151418.51
1358.68,323934.59
3351.89,603714.75
2295.9,447958.94
1928.19,278534.29
2783.79,461687.25
2349.44,378721.51
873.45,196988.61
1201.44,263078.28
1201.08,240283.05
2559.83,400995.73
2061.85,335937.28
1795.31,340380.78
2403.9,437241.91
3892.42,640129.56
1531.1,283902.85
2272.7,392728.17
2129.33,378992.2
2979.91,525553.78
3029.04,529654.89
3024.65,504644.51
1125.47,217318.32
2016.74,349447.55
3320.23,515571.69
1773.51,289168.38
3943.32,665821.63
1713.23,283056.57
2191.6,408007.52
2108.29,364419.03
1961.19,372705.24
3444.27,593534.21
958.99,218963.69
2443.59,398809.58
2626.97,459638.16
3464.4,600888.39
2593.12,380071.03
3856.07,703762.6
3539.8,677724.54
1655.46,329842.79
3495.66,608581.94
3850.52,653632.12
1325.91,238656.43
2596.75,435328.08
1414.49,293104.96
2738.44,423110.41
737.11,130139.84
3043.08,490482.79
1911.35,359380.69
2514.31,394611.33
493.1,117774.53
2903.59,481322.79
2185.57,341481.05
2650.9,354303.4
1536.4,246912.2
924.95,196471.59
1967.54,362067.76
3798.32,641496.56
1220.06,251966.65
2833.02,450420.25
579.44,113464.89
2985.16,512748.37
1258.37,232130.03
2025.46,385682.44
1723.91,321408.28
806.23,208204.54
1644.1,281148.92
1660.45,334618.77
2279.58,465994.98
3900.47,637461.5
2092.06,381515.03
3691.93,563349.67
2061.61,390808.52
787.16,200743.56
1228.55,218883.93
1867.06,350185.52
1571.33,294914.53
3516.99,594189.38
2843.12,508312.48
2481.91,441698.36
2168.43,370282.34
1830.17,352983.93
2603.89,482856.09
848.59,161081.6
985.12,197714.08
1491.22,216277.97
1016.26,219995.09
2837.56,523564.57
489.17,116313.21
976.64,200483.34
3649.39,587885.59
3991.16,631414.95
2155.33,381605.16
2183.33,349332.47
3184.24,518007.52
530.28,104530.26
1937.28,361024.54
759.38,170796.37
1843.33,311744.72
3941.76,642921.54
3113.08,508008.16
3946.17,693092.15
3085.78,495036.63
2589.2,462476.84
3115.19,488664.78
2772.73,497553.78
2070.64,397267.72
1453.17,302967.52
2272.64,444387.04
1330.58,258843.2
2152.03,417074.42
926.09,237038.28
2435.42,373598.69
1283.02,223502.4
1456.99,220259.76
2196.5,417657.82
985.09,152620.64
3864.57,550797.47
2009.0,312891.81
1668.21,242273.68
505.11,133257.46
3435.72,519612.89
2653.0,383271.62
1899.06,333414.35
1283.92,243125.36
3082.49,436811.65
3803.71,589140.19
1770.91,313110.38
885.55,172332.56
793.1,159421.52
422.9,145411.26
3078.24,598437.45
3933.02,625959.99
3974.14,586807.81
3223.11,523821.5
983.86,203392.36
3919.75,635586.95
1580.13,307111.39
1601.03,363158.99
2874.41,413712.85
576.58,122347.72
3372.77,620433.85
3990.27,625073.88
3190.25,560868.43
3214.04,558016.51
1805.13,362855.02
637.32,199528.06
3253.6,551785.66
2549.77,366562.31
3673.62,570667.57
817.47,236206.41
1498.44,228816.03
1698.36,321393.27
2859.81,380153.26
3235.88,479739.65
3859.67,668240.89
1463.47,270682.03
2177.09,363054.87
504.26,103226.77
1310.76,183614.99
1746.41,335351.91
2537.7,419983.95
2095.04,310268.07
1712.11,307829.7
2646.68,469225.19
3383.02,549041.21
1270.05,244144.21
1634.35,296417.71
2937.73,462607.06
3200.59,532312.73
3371.43,586488.39
1153.59,254872.74
2341.36,430229.31
3640.04,566841.62
1811.02,343319.53
1947.58,358306.19
3945.36,610061.38
806.99,157567.13
2940.17,518009.46
3460.66,627347.21
942.86,137595.97
2972.03,561177.85
2091.06,404934.26
3470.41,578994.15
3666.83,589593.0
3540.95,597815.2
631.79,126730.34
3124.68,511483.27
3717.5,543332.16
2636.85,379029.37
2563.15,522671.04
562.02,136057.04
3481.72,580896.0
567.05,134202.47
1528.63,252274.02
3733.11,596558.02
3819.08,626883.38
3970.84,636806.24
2115.05,340497.44
1038.75,220289.51
2156.6,380230.28
768.33,176581.08
3541.13,611278.9
2417.93,406365.43
1856.22,322643.52
686.31,195095.01
1858.87,296455.59
3518.29,497942.78
2932.26,511872.59
696.84,136599.45
975.67,164160.44
1812.31,351999.17
764.95,160569.63
3762.55,559022.04
2748.25,537199.95
741.36,114966.75
3237.01,531981.18
1726.26,245400.35
1281.53,250730.89
2451.95,393904.33
448.14,139538.57
2075.43,360699.66
3437.7,622634.8
3741.01,592370.44
1633.2,241763.25
2712.77,466075.29
1216.56,224634.46
2416.77,345049.92
1314.5,213853.98
2456.88,391048.96
1018.2,249532.98
3788.44,649352.3
3592.9,573995.16
1612.91,307504.94
3195.99,445821.03
743.81,145348.65
3065.3,525965.63
1416.85,267833.91
888.31,167367.07
2841.49,474721.29
2091.3,375683.83
2308.5,395933.47
2273.91,422400.4
614.01,151047.9
584.97,152021.65
2564.2,499438.83
2645.91,478522.11
569.83,183958.46
1762.38,291638.53
2606.26,380378.08
2764.05,459161.82
3381.79,547814.4
1914.64,387652.02
2373.73,364396.0
2482.82,419471.42
1523.36,291720.11
593.77,141865.47
415.21,107637.65
3410.05,576585.62
1120.83,251150.07
2668.92,509225.04
2477.37,422832.2
1838.68,297905.33
3400.58,624541.24
2914.25,444493.58
481.87,171358.99
3196.1,584498.13
2225.2,437585.35
1649.27,320177.16
3016.78,417840.82
2869.84,439586.89
1518.12,287719.32
3938.94,610643.15
2735.35,448108.58
2580.81,460348.95
651.57,142932.29
1405.55,221789.67
2009.11,382404.34
2670.25,470285.05
2245.95,377871.3
3146.92,551010.92
1345.24,254802.05
2927.77,541938.37
3339.75,557267.58
3154.18,577104.71
3175.05,449671.15
3598.63,609537.07
703.04,144111.3
2909.89,452508.46
3887.24,684565.6
2465.14,452957.17
1182.34,165327.22
3995.51,681508.31
1028.84,222235.85
1608.01,267310.85
1019.42,177773.34
2072.25,304592.25
1907.95,324534.77
2168.47,368908.52
3740.74,645942.75
2121.97,377887.76
2252.65,349462.48
3592.06,599070.44
3343.93,540990.63
1263.0,210175.82
446.53,73693.49
2666.2,473879.11
3441.46,585060.12
2390.26,429112.4
1160.24,201604.75
3068.88,517233.86
2810.34,417840.89
2434.12,378445.71
3508.01,577636.5
3223.27,544277.87
2804.63,407132.54
2793.13,427761.76
2783.93,453368.46
2290.59,428529.81
2070.12,331774.03
2954.56,498775.32
2597.78,448989.22
2163.93,365645.63
855.98,186244.73
2926.94,435736.15
2725.59,433507.5
1632.09,342378.2
1682.76,352694.45
1288.2,269732.36
3862.89,678197.54
3496.72,496937.42
2419.78,377770.92
1845.95,316243.77
3052.57,605146.28
2299.82,383545.93
3913.06,670156.46
598.44,150357.68
523.43,138349.41
2447.0,416173.79
1131.81,182978.94
2575.49,334010.98
3213.12,584608.08
897.2,166401.23
1986.19,282708.41
2879.2,499134.14
3401.91,577879.48
2186.84,405619.4
1142.15,255587.42
2508.88,391828.82
2036.26,324656.22
3178.93,513806.47
2400.07,440412.06
1405.92,193541.63
3115.81,522574.67
2263.89,423437.54
1039.17,232775.3
2427.06,440371.7
3813.95,668939.01
2939.86,381917.57
1475.69,323595.45
2959.14,507020.22
1417.38,305432.25
2353.68,359862.54
2295.74,330384.35
1290.61,299778.08
1652.37,267038.01
3791.85,605113.3
1302.15,261943.71
3283.7,574566.4
2802.53,512452.01
2317.46,405792.83
895.05,153181.98
1136.45,242149.3
1044.32,228484.71
2512.46,358692.02
3904.18,698788.05
3558.06,477286.47
490.91,152035.42
1385.42,237567.1
966.13,215964.82
3912.44,659601.41
1248.2,236069.78
1124.73,232523.03
2635.15,441972.42
2402.27,436765.05
1213.07,299845.98
2813.31,419599.42
749.23,70737.03
469.73,109091.17
696.69,140717.25
1713.53,294354.77
3910.06,595235.69
2370.09,437662.97
3117.01,461490.74
1557.38,298387.24
2989.62,523948.59
3878.25,645786.17
1687.94,319480.8
3996.61,692193.05
2698.28,456803.18
3094.93,500215.04
1307.8,261509.95
2715.13,480428.52
2239.62,418148.15
3843.05,550743.56
3656.83,590580.52
1828.02,287831.42
3808.73,646016.61
3585.33,618993.95
2525.38,418481.98
695.62,133575.49
978.84,214672.49
676.75,147730.18
788.78,209603.76
3917.03,716601.65
1163.8,255411.27
2887.08,492236.41
2691.5,523932.32
2672.12,460052.4
1144.13,206899.0
2485.65,397570.36
2651.94,420874.96
2453.46,417781.49
1070.18,224582.85
3003.02,443825.09
663.68,136838.45
2528.32,437260.06
1970.53,368012.13
1301.03,244338.06
3306.6,556145.21
1033.21,167620.64
3758.73,573879.66
3584.43,585052.79
1698.12,321815.93
1498.55,282298.26
894.95,159223.91
3698.78,594528.02
2659.11,506763.92
514.42,142169.48
2239.6,380056.31
708.88,127049.56
2465.5,393197.0
2232.26,385077.64
698.25,162598.94
3337.1,574140.51
1344.34,263958.84
2349.34,388796.59
2700.54,435402.07
3864.3,720370.03
2177.72,356687.48
3702.34,549146.31
1677.49,246910.4
3486.77,558028.92
1248.97,266715.84
2946.93,469154.0
719.0,200100.03
3949.78,642141.35
3834.17,674135.78
1991.97,322305.55
2286.17,365885.44
2551.99,436236.31
1390.14,273938.23
2828.1,467210.1
2914.82,498797.51
2290.28,414992.43
931.87,147648.72
3709.07,591514.17
814.16,157045.82
2665.02,431735.49
771.12,177408.54
925.96,173937.57
473.94,66212.34
1708.11,298283.64
2702.5,414381.66
2277.56,409694.31
2828.34,505787.5
2830.07,389364.9
904.63,162836.07
606.41,150867.98
2651.29,393794.84
2751.61,493075.52
2404.13,449466.42
1284.74,237620.6
3318.75,515623.31
672.47,85337.32
2676.32,482691.97
833.48,233431.04
2756.01,533037.23
1903.81,328841.62
2985.17,454149.63
587.89,161586.56
2398.3,405051.75
921.56,202390.49
2856.57,490379.04
831.84,177487.95
664.9,178867.13
2967.24,537538.49
628.71,129596.94
1208.31,202591.8
3369.05,450780.92
3314.88,532840.24
3474.85,524899.06
1573.96,299872.86
2300.97,382885.16
3184.05,518301.13
893.15,207897.36
3007.81,517076.77
750.95,159287.23
3687.7,676411.15
2694.32,482545.26
2175.9,361463.99
2145.03,358490.73
1052.9,231795.44
1645.3,303535.24
3017.65,457701.48
2347.4,434978.61
2305.5,441748.91
1102.89,251482.19
2885.3,543620.88
1811.32,392168.18
1057.91,261086.5
3797.63,634628.84
2224.48,376142.41
2300.93,328350.8
3932.94,640426.24
1719.06,325299.85
3794.87,621146.38
2901.73,410658.62
2679.14,440866.61
1243.91,256732.85
586.32,109292.61
1976.02,352182.6
436.62,127225.27
655.61,179955.3
2543.18,496068.87
3008.1,486086.45
1004.61,206209.06
3037.0,514192.78
3819.01,651486.17
3075.43,533013.9
3224.97,592349.39
2922.57,396035.54
1209.05,244335.8
1699.2,321206.9
3817.36,612233.65
2780.36,378979.68
3240.49,533560.17
3887.3,601520.26
1233.17,287270.87
1558.07,296016.74
2721.29,427482.06
487.69,66831.67
2456.39,440477.68
3311.28,575621.17
2597.6,431442.5
1463.42,289021.4
3006.77,487073.59
925.71,220477.14
3621.18,635968.27
763.29,117266.07
3508.57,516929.79
2192.11,451863.14
1943.13,373831.18
2202.38,334896.6
1120.74,170051.94
2047.67,364471.76
3458.99,520534.52
3283.44,529398.7
986.97,196630.91
2824.32,470109.24
3484.61,620483.34
3351.16,629286.24
1932.28,323241.56
573.13,104463.56
3752.21,629847.8
1825.19,379453.74
1699.52,291420.65
3134.25,554723.25
1350.3,225964.69
3405.09,561657.82
673.79,118104.79
3066.56,510420.94
3876.84,626357.56
3984.77,675034.37
3725.7,686428.48
3534.74,563616.08
1403.97,196564.31
3879.93,623016.77
3740.43,624144.98
2323.74,405954.47
1847.48,321732.19
793.36,212098.67
2526.28,434068.35
2921.97,484143.85
1854.39,301504.66
1861.71,269328.88
2463.92,431874.96
500.02,131752.43
3848.32,580381.12
1443.66,265119.48
907.21,181832.26
419.76,96040.52
3484.81,539065.98
3507.55,593363.24
743.1,154981.27
948.07,174633.95
2012.45,321655.05
1068.54,206336.16
3048.96,544549.05
608.94,147136.62
2378.95,398094.48
1778.05,327162.26
2073.81,409328.08
1929.13,356359.55
951.37,200448.72
1193.01,248724.11
633.31,140545.46
815.03,177606.01
3920.42,616254.76
1407.23,211411.1
1505.29,286945.03
857.58,188790.95
3118.59,506109.55
3726.91,654234.73
3243.1,506724.04
2605.42,373451.96
3327.64,520119.13
1855.23,275466.87
3494.19,588485.3
3274.67,510084.21
406.21,137548.48
2156.06,407893.84
1352.62,223512.91
710.44,133492.55
3446.31,589516.07
428.62,140888.71
3028.59,423495.78
3957.49,656239.07
2135.27,291888.65
1736.47,291994.59
2581.0,478604.85
3296.91,669395.82
1264.91,232255.03
1302.53,206078.88
2585.84,418399.78
3783.57,620436.74
1474.38,249460.59
1756.32,282205.51
3976.0,627242.95
1034.4,217095.33
677.09,146754.07
2523.12,395305.82
487.36,104719.8
1049.56,194915.64
2639.95,407815.1
2774.24,438649.11
2237.53,408921.31
1781.49,309414.35
2474.31,355616.16
2716.19,496971.79
3292.54,561158.62
3253.9,481004.22
2793.28,454754.9
3619.24,558749.16
3416.89,591020.84
879.69,171026.85
3844.05,623388.84
3610.27,583395.77
1555.34,234786.77
472.66,159355.89
2574.31,461230.49
1978.3,320668.14
3098.44,522534.91
2288.56,428783.45
675.37,152886.59
1280.87,291020.1
3577.09,711696.11
535.68,126861.59
3052.01,484348.94
1451.0,235736.12
2029.5,276623.84
2311.62,442372.74
1300.29,233908.36
2747.06,495965.8
2896.39,526959.24
706.21,125090.88
1746.14,280523.62
3079.76,582446.98
2997.9,496882.41
2360.57,379785.34
3199.63,487094.21
787.52,164034.85
825.56,217755.74
2766.96,491663.07
2896.0,491576.27
3332.3,616024.64
1051.73,249994.21
2260.38,401185.96
2778.99,574825.97
1205.32,223121.07
2260.94,429004.64
2698.4,439633.08
1172.02,253664.72
1752.03,304418.66
1178.82,241076.52
3650.59,700969.65
1252.48,267628.55
835.0,189162.55
526.56,107576.66
561.83,139509.36
1089.71,182764.35
2589.55,472091.36
463.54,143075.45
1432.28,259064.39
609.4,188067.21
1853.17,380159.08
574.88,140402.74
2587.15,459525.65
2878.33,458568.81
3032.82,493990.4
1207.64,197686.04
3526.6,558597.15
2885.04,478640.06
603.94,94068.12
1986.76,368164.33
3163.92,566311.39
1519.22,277624.63
1773.61,224691.39
2666.57,440288.13
599.73,100946.73
3880.97,605074.89
1028.13,247982.06
496.02,57503.33
419.16,90754.4
1838.4,354123.99
3583.31,557372.56
3351.14,520167.61
3683.36,690745.35
2321.62,412094.49
2015.49,385095.9
1789.1,335156.74
567.11,139566.69
3674.28,655963.99
2186.23,446396.42
2038.24,296491.41
2254.6,386909.38
3258.96,537059.56
1208.1,217889.42
2955.64,532371.2
2958.77,504038.21
3458.39,650190.5
431.26,144568.31
1013.42,243046.27
2095.77,321820.34
3461.95,535186.53
3874.42,599051.39
2541.53,481120.73
1163.68,194745.51
1064.5,181235.2
2702.0,412116.35
1156.25,308178.94
2391.11,403410.95
3405.32,583067.84
1803.35,281702.51
1762.5,346809.91
530.11,80472.97
1314.7,216295.11
2913.49,458084.79
1697.41,311940.63
969.88,171808.4
780.76,211163.94
742.19,175776.85
2772.88,439131.03
2605.44,478752.17
2266.68,375711.99
2201.18,358917.09
951.29,219350.21
2202.18,291997.92
615.78,162999.24
3733.09,578825.96
608.9,121294.08
1924.71,406503.94
402.06,95960.17
3230.14,573857.8
998.21,208106.75
3729.7,626171.63
558.32,126785.01
3354.83,540579.47
2763.9,523900.13
1299.05,274162.35
1128.71,203994.59
1687.64,268173.87
3382.25,532841.53
3503.04,617185.02
1031.03,240197.72
1672.41,319376.01
1254.97,187681.09
841.51,198243.19
2727.22,509447.83
1645.14,302536.89
1211.38,293193.96
3517.59,521381.35
3093.94,541805.65
3185.54,486075.71
541.11,160493.24
3694.47,630812.94
2469.06,487630.88
2213.69,400077.23
438.11,104730.95
3631.58,573544.02
2358.01,394496.83
3370.55,534207.66
2759.84,516242.67
3268.1,592950.06
2894.55,425109.48
3715.47,608992.14
1211.74,233702.37
1127.56,195196.89
2965.15,512226.08
2205.02,433380.5
2556.98,467243.95
2950.75,546163.97
2370.74,379133.02
3235.7,536857.8
1547.92,257121.36
3492.37,584021.48
787.63,177678.94
2682.41,489231.51
3604.48,647181.11
1309.7,268191.02
1576.6,258205.74
1499.59,230995.72
2431.35,434024.66
1886.34,384616.26
788.65,167580.46
3608.63,525551.24
1136.84,284494.41
2322.69,416321.99
2541.3,437647.79
546.71,99614.03
744.56,162150.43
3898.08,665272.2
2792.24,488434.97
520.83,109357.47
3259.12,536511.03
2230.75,362342.15
670.72,197792.73
2850.71,512733.1
2197.67,360780.04
1137.71,184798.05
3559.73,595849.33
1448.97,251454.31
1424.4,250223.73
1381.98,221073.14
3162.84,483146.28
2942.03,497763.74
3651.32,586154.41
1225.62,311554.94
3230.91,559093.12
2462.96,376469.31
1511.25,226692.46
527.63,140149.96
3348.21,535666.03
1267.86,281906.01
2674.27,461956.74
2375.92,333274.08
416.02,84796.65
3979.64,616626.62
3331.59,568152.2
2151.3,335051.76
2849.23,483381.84
2115.74,319822.42
3080.51,512326.49
883.58,193422.81
2006.86,402232.55
1607.93,299303.81
2054.76,329404.49
2021.7,405672.41
915.14,181853.12
3915.36,671786.95
455.77,101646.66
436.26,117906.86
1744.39,284638.0
2633.35,457302.85
1046.75,231315.49
2319.5,379816.35
3001.98,478251.09
738.62,171030.95
3943.92,604693.71
1612.12,241634.2
2712.7,470524.81
798.59,166666.26
2954.15,487997.81
3425.64,585798.19
779.03,185946.45
853.11,173254.3
1411.77,225774.11
442.97,99066.3
3949.78,668644.2
2554.18,438279.45
2587.32,417242.3
3852.26,593121.59
3395.31,585229.85
3331.27,540457.95
1622.21,318254.52
1605.51,319868.53
1450.26,257449.01
1648.1,328782.49
1730.23,314192.38
904.01,193506.23
1681.41,229092.17
2008.29,317220.91
1513.65,247192.43
995.25,189735.29
1744.28,315497.69
2131.27,375225.86
2994.62,510615.52
2960.46,466806.03
1129.7,240644.56
531.96,179838.46
1493.68,262579.85
965.69,175057.41
1824.84,300339.38
3925.65,642661.18
1051.86,191869.32
1547.95,225541.44
3010.41,443215.82
2233.06,421854.18
558.14,169343.16
982.08,245165.98
3766.9,624954.7
771.39,137114.57
2686.33,436116.41
3252.37,476318.42
1355.58,204720.33
3010.28,511765.75
1011.62,217945.07
1425.1,326678.89
1522.56,275673.98
3987.17,587059.46
1172.46,222106.3
865.15,171488.71
3732.49,588425.0
982.95,207725.76
3565.41,532798.89
2741.64,466306.57
2476.7,445862.93
3104.82,573256.5
3013.6,514475.57
797.89,199923.65
3998.08,629740.64
3790.8,605245.67
3627.73,652303.97
2640.24,393639.96
2282.05,377628.88
2330.6,440951.39
453.77,112309.17
2198.09,369434.59
2645.57,436692.49
2771.34,470253.49
1595.7,325172.74
2096.62,397287.05
2690.72,454048.3
1941.9,379201.24
3863.69,644700.74
2939.59,525044.06
404.59,82898.27
483.81,170240.35
2885.08,491444.1
1885.52,238210.63
3422.1,633197.79
1022.86,203580.55
449.78,106689.76
1797.1,298980.04
3049.83,525164.19
3898.22,595207.58
3581.15,562420.48
2142.67,351655.17
3326.14,536754.88
653.19,133415.6
2460.18,450837.8
3727.47,620949.59
1826.99,337464.26
3856.36,655492.91
1194.47,226286.61
780.28,137553.88
2289.14,459162.48
3666.09,640103.8
1520.61,330673.82
3280.58,584919.45
1009.11,187534.41
3084.05,417702.12
2405.3,365285.43
1030.06,223700.5
2985.11,493704.77
2969.52,478698.29
2255.57,297801.75
1211.68,231344.81
876.26,149654.65
3846.12,594877.86
2760.93,497126.74
3313.27,504212.73
2909.09,449440.9
3386.11,565697.26
984.97,223850.33
2189.02,363877.82
2801.65,527480.88
772.2,128926.85
939.85,147792.43
2682.34,393224.03
3527.34,508657.46
2777.5,479712.28
530.34,102513.08
3893.56,571325.63
902.22,196541.95
1237.22,261279.39
3909.88,683297.45
3175.72,562138.22
3771.68,575484.88
3303.83,557037.7
2746.24,481181.06
1424.39,248404.44
1576.77,291933.66
3810.18,566391.5
3498.25,548070.31
1694.17,316568.87
1743.76,362396.96
1471.7,308013.83
1574.07,307832.92
3498.4,578147.05
437.82,113628.25
1969.79,295021.08
3794.22,582395.27
2353.49,373504.7
2021.6,373419.39
1524.53,309506.4
666.09,170780.26
1208.15,267933.56
725.65,160916.15
856.12,149636.92
988.66,196803.78
1487.31,249584.69
439.66,133841.68
3820.52,607241.01
845.75,173982.35
1779.34,340411.88
3566.3,553202.71
783.64,195423.19
2140.98,323030.53
3441.22,579121.46
2405.07,407394.25
1157.24,249056.24
3047.83,451871.48
2852.83,417818.98
1703.87,330721.39
566.66,124118.73
428.31,111782.42
3371.41,528096.99
1557.61,313570.23
895.97,193216.6
2266.78,398761.93
3715.0,556283.77
430.53,128196.87
602.12,112525.05
1901.36,312479.7
2833.48,421544.49
2113.96,361526.1
3631.17,640614.43
558.7,140106.31
1624.51,279041.84
1664.85,303365.08
1624.46,297100.63
2155.67,375714.22
3246.08,544223.17
1544.38,247626.04
3080.14,516325.16
927.28,137072.15
2418.61,434143.06
1750.32,275328.0
2341.16,444398.5
787.9,97420.96
3832.47,698816.45
3662.37,528357.94
3375.03,506006.58
3614.02,604983.14
928.08,207550.4
2213.4,371788.9
1544.47,310879.13
3594.59,554958.12
1081.98,200141.77
1191.8,219418.46
2872.17,459634.08
720.04,102687.93
3036.52,504487.09
1365.26,251128.48
2779.37,508843.0
3542.94,526511.7
2594.6,414909.92
1165.66,261950.81
577.0,144727.74
560.61,149365.98
719.72,170925.99
2487.34,440242.89
1653.58,358620.19
1275.19,244149.94
1189.5,197126.98
3814.89,650388.69
827.74,157652.37
1497.33,271028.3
2097.32,377734.18
401.62,88059.53
3715.43,585077.53
756.75,177209.96
2856.89,456980.9
2663.92,486887.07
3312.63,505906.67
2745.0,423430.06
3169.79,603329.63
1916.49,284555.23
2159.34,372944.06
2925.98,562271.69
2446.34,415885.92
2241.54,434994.28
1140.01,241032.55
1329.19,249150.55
1690.59,299218.04
433.42,57437.82
1902.51,324362.91
409.97,117776.45
2434.06,423719.31
2934.5,588002.36
2423.74,423989.05
2896.67,509381.04
400.05,141461.39
613.99,157270.51
2914.46,483764.56
3290.44,540200.69
2983.73,483561.2
2786.84,485321.62
2946.58,485219.3
3062.52,534571.38
3007.76,460761.21
3056.83,514440.24
666.47,193944.36
627.78,137845.98
1700.03,366745.62
2299.35,400875.7
3145.43,519512.87
1604.95,294593.52
1390.42,248612.59
3213.21,450648.43
1297.61,272356.9
3355.03,644855.25
1037.68,220155.51
1694.1,322234.0
1843.87,320332.62
1478.24,309237.81
412.08,110750.03
1247.83,245522.73
1615.55,240559.06
1529.05,262076.95
3228.0,549312.88
570.52,160846.82
1800.22,351821.26
535.06,86554.07
3750.33,547894.37
3244.75,560793.43
3935.78,607000.68
3676.58,640296.7
1536.93,227257.45
2889.7,479572.92
1503.59,274425.9
3597.56,610288.27
1878.71,296341.3
1753.2,246569.57
3690.65,611039.48
3412.27,583982.11
3879.09,676589.73
639.36,135793.56
1276.02,265743.96
1483.09,288209.75
1927.67,384956.03
2103.27,363523.05
1449.3,211611.91
3245.62,534053.75
1203.68,233295.44
2907.46,506607.36
3466.37,505073.64
2573.31,424180.98
1674.97,330218.66
1076.41,208298.94
883.65,173552.78
3079.03,588860.69
2088.88,325405.65
566.75,169335.88
3941.82,686932.5
2816.69,463703.44
3439.06,564470.75
1977.48,345349.93
3839.58,633978.56
1118.29,199555.63
1066.49,196986.72
3605.21,575496.86
3610.18,577608.96
2196.47,368288.78
852.83,112348.79
1498.78,277989.89
3114.95,495840.39
3445.57,488004.2
1651.56,286091.64
620.44,132360.44
2796.62,519205.37
3062.19,487591.53
1926.45,362095.01
2499.15,476722.29
3954.54,615060.28
1281.99,240807.36
2462.72,483911.67
2599.46,448619.1
2376.79,420303.25
3528.87,561962.89
2578.03,462736.52
2228.4,382827.85
842.85,122904.56
2931.55,475645.24
875.59,146578.63
495.65,127431.93
2158.71,340989.89
2460.8,436956.56
3996.59,651502.78
2964.38,444958.4
3454.93,547416.91
1647.0,317673.93
2232.09,426325.89
3907.37,595914.26
1902.6,297513.86
3306.25,626963.63
2293.56,393677.91
1206.26,233777.8
2489.51,395737.69
1185.02,234409.21
410.9,158035.61
1249.23,245331.78
1095.32,246754.12
1735.32,311273.51
3598.95,545738.18
1796.27,296223.35
3442.68,519215.11
2400.21,418089.36
427.41,147324.69
1079.45,216812.12
3752.6,599420.69
2575.02,406345.96
3746.37,627499.61
1516.43,237123.79
2979.62,451695.18
3179.29,563707.07
3912.52,624501.19
465.44,111686.72
3828.05,616745.48
1809.72,346173.63
3416.77,569480.89
2360.97,376795.99
2432.74,388632.6
1693.76,297533.93
3382.5,570041.99
1350.45,251439.81
2172.07,371346.09
2416.63,414210.57
3073.08,509499.18
2097.89,336987.73
2849.02,520799.08
2147.06,354823.27
2773.55,471055.66
2826.92,393407.12
2953.99,484540.97
3363.88,508597.73
2346.6,366027.77
1095.8,288196.03
2846.71,486795.84
677.63,186448.24
1188.24,254699.82
3251.77,578332.52
1966.25,338003.96
2192.96,436717.77
3954.63,681103.19
1246.62,238284.16
470.39,127759.97
800.94,166175.33
1280.21,243671.37
3013.31,500249.88
3192.96,544573.34
2435.76,480054.18
1318.17,209651.33
2278.27,433312.46
453.85,108035.61
2854.48,528035.25
2611.47,429030.63
